682.562,-16.484,40.0,24.857142857142858
688.654,-17.018,40.0,25.0
695.046,-16.718,40.142857142857146,24.571428571428573
701.442,-17.006,40.76190476190476,24.238095238095237
707.842,-16.738,41.0,24.285714285714285
713.934,-17.013,41.0,24.05
720.326,-16.928,41.0,24.0
726.722,-17.216,41.0,24.428571428571427
733.118,-16.625,41.0,25.0
739.206,-16.957,41.0,25.0
745.598,-16.328,41.0,25.0
751.990,-16.758,41.0,25.0
758.382,-16.763,41.0,25.0
764.470,-16.216,41.0,25.0
770.874,-16.048,41.0,25.0
777.270,-16.643,41.0,25.0
783.666,-16.171,41.0,25.0
790.058,-16.167,41.0,25.0
796.146,-16.678,41.0,25.8
802.542,-16.248,41.333333333333336,26.0
808.938,-16.530,41.857142857142854,26.0
815.330,-16.078,42.0,26.0
821.418,-15.564,42.0,25.55
827.814,-16.097,42.0,25.095238095238095
834.210,-16.039,42.0,25.0
840.606,-16.623,42.0,25.0
846.694,-15.931,42.0,25.0
853.090,-16.419,42.0,25.0
859.482,-16.161,42.0,25.0
865.878,-16.249,42.0,25.666666666666668
871.974,-15.775,42.0,26.0
878.366,-16.247,42.0,26.0
884.762,-15.803,42.0,26.0
891.158,-16.185,42.0,26.0
897.246,-15.633,42.0,26.0
903.642,-15.998,42.0,26.0
910.034,-15.490,42.0,26.0
916.426,-15.922,42.0,26.333333333333332
922.522,-15.769,42.1,26.95
928.918,-15.944,42.38095238095238,27.0
935.318,-15.357,42.857142857142854,27.0
941.710,-15.773,43.0,27.0
947.806,-15.320,43.0,27.0
954.198,-15.707,43.0,27.0
960.590,-15.511,43.0,27.0
966.982,-15.529,43.0,27.0
973.070,-15.897,43.0,27.0
979.466,-15.569,43.0,27.0
985.862,-16.058,43.0,27.0
992.274,-15.595,43.0,27.0
998.362,-15.405,43.0,27.0
1004.762,-15.935,43.0,27.0
1011.154,-15.342,43.0,27.0
1017.546,-15.390,43.095238095238095,27.0
1023.641,-15.492,43.05,27.0
1030.042,-15.755,43.23809523809524,27.0
1036.449,-14.998,43.38095238095238,27.0
1042.849,-15.594,43.904761904761905,27.0
1048.946,-15.471,44.0,27.6
1055.355,-15.070,44.0,28.0
1061.756,-15.488,44.0,28.0
1067.852,-15.253,44.0,28.0
1074.262,-15.449,44.0,28.0
1080.660,-15.250,44.0,28.0
1087.058,-14.946,44.0,28.0
1093.152,-15.103,44.0,28.0
1099.553,-15.302,44.0,28.0
1105.958,-15.273,44.0,28.0
1112.358,-15.953,44.0,28.0
1118.454,-15.108,44.0,27.85
1124.846,-15.185,44.0,27.952380952380953
1131.238,-14.795,44.0,28.0
1137.630,-15.331,44.0,28.0
1143.722,-14.966,44.0,28.0
1150.114,-15.185,44.0,28.0
1156.510,-14.930,44.0,28.0
1162.910,-15.214,44.0,28.0
1168.998,-14.685,44.1,28.0
1175.390,-14.956,44.714285714285715,28.142857142857142
1181.782,-14.903,44.857142857142854,28.857142857142858
1188.178,-14.712,45.0,29.0
1194.270,-14.623,45.0,29.0
1200.662,-14.687,45.0,29.0
1207.058,-14.775,45.0,29.0
1213.450,-14.659,45.0,29.0
1219.542,-15.189,45.0,28.25
1225.938,-14.899,45.0,28.0
1232.330,-15.159,45.0,28.0
1238.726,-14.361,45.0,28.0
1244.814,-15.279,45.0,28.0
1251.206,-14.661,45.0,28.857142857142858
1257.598,-15.235,45.0,29.0
1263.990,-14.111,45.0,29.0
1270.082,-14.415,45.0,29.0
1276.474,-14.677,45.0,29.0
1282.878,-14.358,45.0,29.0
1289.282,-13.942,45.0,29.0
1295.370,-14.241,45.1,29.0
1301.766,-14.292,45.285714285714285,29.0
1308.158,-14.356,45.476190476190474,29.0
1314.550,-14.300,45.904761904761905,29.0
